Year,Municipality,Crop,Mean_Yield
1997,SPRINGFIELD,ARGENTINE CANOLA,0.5795870134118417
1997,SPRINGFIELD,BARLEY,1.1451644114770134
1997,SPRINGFIELD,FLAX,0.4095892228973458
1997,SPRINGFIELD,OATS,1.3496314910025706
1997,SPRINGFIELD,PRAIRIE SPRING WHEAT,1.126
1997,SPRINGFIELD,RED SPRING WHEAT,0.9120142789148026
1997,ST. ANDREWS,ARGENTINE CANOLA,0.6624066261607245
1997,ST. ANDREWS,BARLEY,1.377840323645971
1997,ST. ANDREWS,EXTRA STRONG WHEAT,1.01
1997,ST. ANDREWS,FLAX,0.4699148936170213
1997,ST. ANDREWS,OATS,1.3044842156386596
1997,ST. ANDREWS,POLISH CANOLA,0.339
1997,ST. ANDREWS,RED SPRING WHEAT,0.9428191256200252
1997,ST. CLEMENTS,ARGENTINE CANOLA,0.6593169699534489
1997,ST. CLEMENTS,BARLEY,1.1669555131871623
1997,ST. CLEMENTS,EXTRA STRONG WHEAT,0.9140000000000001
1997,ST. CLEMENTS,FLAX,0.4373237872589129
1997,ST. CLEMENTS,OATS,1.181327380952381
1997,ST. CLEMENTS,RED SPRING WHEAT,0.8958286010362695
1997,ST. CLEMENTS,TABLE POTATOES,4.596
1997,ST. FRANCIS XAVIER,ARGENTINE CANOLA,0.7998448908296943
1997,ST. FRANCIS XAVIER,BARLEY,1.3532428994082841
1997,ST. FRANCIS XAVIER,FLAX,0.572
1997,ST. FRANCIS XAVIER,OATS,1.479
1997,ST. FRANCIS XAVIER,RED SPRING WHEAT,1.019
1997,ST. FRANCIS XAVIER,WINTER WHEAT,1.629
1997,ST. LAURENT,ALFALFA/GRASS MIX.,1.082
1997,STANLEY,ARGENTINE CANOLA,0.7234833640816846
1997,STANLEY,BARLEY,1.3870448115205423
1997,STANLEY,BLACK BEANS,0.455
1997,STANLEY,BUCKWHEAT,0.410940347970174
1997,STANLEY,EXTRA STRONG WHEAT,1.106
1997,STANLEY,FLAX,0.49105435485958326
1997,STANLEY,GRAIN CORN,2.432489755653362
1997,STANLEY,NON-OIL SUNFLOWERS,0.6731032946259791
1997,STANLEY,OATS,1.2050512396694213
1997,STANLEY,PINTO BEANS,0.789
1997,STANLEY,PROC POTATOES-DRYLND,7.801
1997,STANLEY,PROC POTATOES-IRRIG,7.752
1997,STANLEY,RED SPRING WHEAT,0.9968722940090619
1997,STANLEY,TABLE POTATOES,8.562
1997,STANLEY,WHITE PEA BEANS,0.664
1997,STE. ANNE,ARGENTINE CANOLA,0.7538210457940892
1997,STE. ANNE,BARLEY,1.6135456570155902
1997,STE. ANNE,RED SPRING WHEAT,0.947
1997,STE. ROSE,ALFALFA/GRASS MIX.,1.5267347893915757
1997,STE. ROSE,ARGENTINE CANOLA,0.7391291008224748
1997,STE. ROSE,BARLEY,1.2615641324626867
1997,STE. ROSE,DURUM WHEAT,1.061
1997,STE. ROSE,FLAX,0.47500000000000003
1997,STE. ROSE,OATS,1.0549479820627803
1997,STE. ROSE,RED SPRING WHEAT,0.8923050322260784
1997,STUARTBURN,ALFALFA,2.066
1997,STUARTBURN,OATS,0.709
1997,SWAN VALLEY WEST,ALFALFA,1.799
1997,SWAN VALLEY WEST,ALFALFA/GRASS MIX.,1.901328073089701
1997,SWAN VALLEY WEST,ARGENTINE CANOLA,0.7028502206907233
1997,SWAN VALLEY WEST,BARLEY,1.1658739501227549
1997,SWAN VALLEY WEST,EXTRA STRONG WHEAT,1.096
1997,SWAN VALLEY WEST,FIELD PEAS,0.9313759208103131
1997,SWAN VALLEY WEST,FLAX,0.43800000000000006
1997,SWAN VALLEY WEST,OATS,0.902230535015224
1997,SWAN VALLEY WEST,PRAIRIE SPRING WHEAT,1.336457875662113
1997,SWAN VALLEY WEST,RAPESEED,0.553
1997,SWAN VALLEY WEST,RED SPRING WHEAT,0.9751868287519846
1997,TACHE,ARGENTINE CANOLA,0.6073932876073782
1997,TACHE,BARLEY,1.430673032039041
1997,TACHE,FLAX,0.4218173489836817
1997,TACHE,OATS,1.537430700447094
1997,TACHE,PRAIRIE SPRING WHEAT,1.384940824865511
1997,TACHE,RED SPRING WHEAT,0.9861550539034803
1997,THOMPSON,ARGENTINE CANOLA,0.7213605252415295
1997,THOMPSON,BARLEY,1.4007157567049808
1997,THOMPSON,EXTRA STRONG WHEAT,1.028
1997,THOMPSON,FLAX,0.49760094233649527
1997,THOMPSON,GRAIN CORN,2.319035737077218
1997,THOMPSON,NON-OIL SUNFLOWERS,0.83
1997,THOMPSON,OATS,1.399172588832487
1997,THOMPSON,OIL SUNFLOWERS,0.719
1997,THOMPSON,RED SPRING WHEAT,0.9764160374151413
1997,THOMPSON,WINTER WHEAT,1.333
1997,TWO BORDERS,ALFALFA,0.854790104947526
1997,TWO BORDERS,ALFALFA/GRASS MIX.,0.749
1997,TWO BORDERS,ARGENTINE CANOLA,0.42859588250623587
1997,TWO BORDERS,BARLEY,0.8942009086617889
1997,TWO BORDERS,DURUM WHEAT,0.6141939477303989
1997,TWO BORDERS,EXTRA STRONG WHEAT,0.46
1997,TWO BORDERS,FALL RYE,0.6319525563258233
1997,TWO BORDERS,FIELD PEAS,0.6224338129496403
1997,TWO BORDERS,FLAX,0.32536169183120406
1997,TWO BORDERS,LENTILS,0.504
1997,TWO BORDERS,MUSTARD,0.21100000000000002
1997,TWO BORDERS,NATIVE HAY,0.862
1997,TWO BORDERS,NON-OIL SUNFLOWERS,0.451
1997,TWO BORDERS,OATS,0.7920979458577063
1997,TWO BORDERS,OIL SUNFLOWERS,0.5033251833740832
1997,TWO BORDERS,POLISH CANOLA,0.274
1997,TWO BORDERS,PRAIRIE SPRING WHEAT,0.6553810783989414
1997,TWO BORDERS,RED SPRING WHEAT,0.6058377326928683
1997,TWO BORDERS,WINTER WHEAT,0.837
1997,UNORG TERRITORY,ALFALFA,1.253
1997,UNORG TERRITORY,ALFALFA/GRASS MIX.,0.588
1997,UNORG TERRITORY,ARGENTINE CANOLA,0.6016838830118233
1997,UNORG TERRITORY,NATIVE HAY,0.547
1997,UNORG TERRITORY,OATS,0.9690000000000001
1997,UNORG TERRITORY,RED SPRING WHEAT,0.8020000000000002
1997,VICTORIA,ARGENTINE CANOLA,0.6946108912458445
1997,VICTORIA,BARLEY,1.3288748981255094
1997,VICTORIA,FALL RYE,1.141994421199442
1997,VICTORIA,FLAX,0.5068177136972193
1997,VICTORIA,OATS,1.078
1997,VICTORIA,PROC POTATOES-DRYLND,7.864
1997,VICTORIA,RED SPRING WHEAT,0.9789053086159679
1997,WALLACE-WOODWORTH,ALFALFA,0.6496236633321835
1997,WALLACE-WOODWORTH,ALFALFA/GRASS MIX.,0.767
1997,WALLACE-WOODWORTH,ARGENTINE CANOLA,0.5297131377174874
1997,WALLACE-WOODWORTH,BARLEY,1.0484546040283498
1997,WALLACE-WOODWORTH,DURUM WHEAT,0.8209495619228038
1997,WALLACE-WOODWORTH,EXTRA STRONG WHEAT,0.71
1997,WALLACE-WOODWORTH,FALL RYE,0.45747399829497015
1997,WALLACE-WOODWORTH,FIELD PEAS,0.9738821071292896
1997,WALLACE-WOODWORTH,FLAX,0.4343666210670315
1997,WALLACE-WOODWORTH,MUSTARD,0.41
1997,WALLACE-WOODWORTH,OATS,0.8468901850362028
1997,WALLACE-WOODWORTH,PRAIRIE SPRING WHEAT,0.9641143833551111
1997,WALLACE-WOODWORTH,RAPESEED,0.4699999999999999
1997,WALLACE-WOODWORTH,RED SPRING WHEAT,0.739660014735621
1997,WEST INTERLAKE,ALFALFA,1.5194235699253875
1997,WEST INTERLAKE,ALFALFA/GRASS MIX.,1.3513896944010706
1997,WEST INTERLAKE,BARLEY,0.87
1997,WEST INTERLAKE,NATIVE HAY,0.569
1997,WEST INTERLAKE,OATS,0.744
1997,WEST ST. PAUL,ARGENTINE CANOLA,0.6418516746411483
1997,WEST ST. PAUL,BARLEY,1.297
1997,WEST ST. PAUL,OATS,0.896
1997,WEST ST. PAUL,RED SPRING WHEAT,0.638
1997,WESTLAKE-GLADSTONE,ALFALFA,0.9554498525073747
1997,WESTLAKE-GLADSTONE,ALFALFA/GRASS MIX.,1.108
1997,WESTLAKE-GLADSTONE,ARGENTINE CANOLA,0.6604784472799158
1997,WESTLAKE-GLADSTONE,BARLEY,1.30899381672383
1997,WESTLAKE-GLADSTONE,BUCKWHEAT,0.344
1997,WESTLAKE-GLADSTONE,EXTRA STRONG WHEAT,0.833
1997,WESTLAKE-GLADSTONE,FALL RYE,0.8930000000000001
1997,WESTLAKE-GLADSTONE,FIELD PEAS,0.856
1997,WESTLAKE-GLADSTONE,FLAX,0.464873058144696
1997,WESTLAKE-GLADSTONE,NATIVE HAY,1.104
1997,WESTLAKE-GLADSTONE,NON-OIL SUNFLOWERS,0.709
1997,WESTLAKE-GLADSTONE,OATS,1.1016077091047185
1997,WESTLAKE-GLADSTONE,PRAIRIE SPRING WHEAT,0.855
1997,WESTLAKE-GLADSTONE,PROC POTATOES-DRYLND,8.906
1997,WESTLAKE-GLADSTONE,PROC POTATOES-IRRIG,10.641
1997,WESTLAKE-GLADSTONE,RED SPRING WHEAT,0.8988699533059877
1997,WESTLAKE-GLADSTONE,WHITE PEA BEANS,0.483
1997,WESTLAKE-GLADSTONE,WINTER WHEAT,0.866
1997,WHITEHEAD,ARGENTINE CANOLA,0.5323627224070592
1997,WHITEHEAD,BARLEY,1.127059236669439
1997,WHITEHEAD,DURUM WHEAT,0.732
1997,WHITEHEAD,EXTRA STRONG WHEAT,0.81
1997,WHITEHEAD,FALL RYE,0.983
1997,WHITEHEAD,FIELD PEAS,0.655
1997,WHITEHEAD,FLAX,0.46283504882554766
1997,WHITEHEAD,OATS,0.9730770676691729
1997,WHITEHEAD,PRAIRIE SPRING WHEAT,0.8214118309859154
1997,WHITEHEAD,RED SPRING WHEAT,0.7838336189310485
1997,WHITEMOUTH,ARGENTINE CANOLA,0.695
1997,WHITEMOUTH,BARLEY,1.4167864909390446
1997,WHITEMOUTH,RED SPRING WHEAT,1.144
1997,WINNIPEG,ARGENTINE CANOLA,0.6770000000000002
1997,WINNIPEG,BARLEY,1.627
1997,WINNIPEG,OATS,1.2770000000000001
1997,WINNIPEG,RED SPRING WHEAT,0.912987628433634
1997,WOODLANDS,ALFALFA,1.2630619295958279
1997,WOODLANDS,ALFALFA/GRASS MIX.,1.635367673179396
1997,WOODLANDS,ARGENTINE CANOLA,0.6991371296398282
1997,WOODLANDS,BARLEY,1.2360786577181209
1997,WOODLANDS,EXTRA STRONG WHEAT,1.167
1997,WOODLANDS,FLAX,0.4283167166416792
1997,WOODLANDS,OATS,1.197105450500556
1997,WOODLANDS,RED SPRING WHEAT,0.9355368804664722
1997,YELLOWHEAD,ARGENTINE CANOLA,0.550230052356021
1997,YELLOWHEAD,BARLEY,1.1822700536370758
1997,YELLOWHEAD,DURUM WHEAT,0.856
1997,YELLOWHEAD,EXTRA STRONG WHEAT,0.859455393803658
1997,YELLOWHEAD,FIELD PEAS,0.791835728498784
1997,YELLOWHEAD,FLAX,0.421307921486155
1997,YELLOWHEAD,OATS,0.9196368159203981
1997,YELLOWHEAD,PRAIRIE SPRING WHEAT,1.111286336418073
1997,YELLOWHEAD,RED SPRING WHEAT,0.8242102124487515
1998,ALEXANDER,ARGENTINE CANOLA,0.728922942206655
1998,ALEXANDER,BARLEY,1.482
1998,ALEXANDER,FLAX,0.443
1998,ALEXANDER,OATS,1.0
1998,ALEXANDER,RED SPRING WHEAT,1.0689737525237957
1998,ALONSA,ALFALFA/GRASS MIX.,1.4142126929674101
1998,ALONSA,ARGENTINE CANOLA,0.5950825688073395
1998,ALONSA,BARLEY,1.361
1998,ALONSA,FALL RYE,0.403
1998,ALONSA,FLAX,0.446
1998,ALONSA,OATS,1.0615216652506372
1998,ALONSA,RED SPRING WHEAT,1.201
1998,ARGYLE,ALFALFA,2.455616740088106
1998,ARGYLE,ALFALFA/GRASS MIX.,1.8000000000000003
1998,ARGYLE,ARGENTINE CANOLA,0.7540524089738874
1998,ARGYLE,BARLEY,1.4212357867311807
1998,ARGYLE,FALL RYE,0.8393273703041145
1998,ARGYLE,FLAX,0.48057434733257665
1998,ARGYLE,NON-OIL SUNFLOWERS,0.707
1998,ARGYLE,OATS,1.199580505615748
1998,ARGYLE,OIL SUNFLOWERS,0.775
1998,ARGYLE,RED SPRING WHEAT,0.9695311385223708
1998,ARGYLE,WINTER WHEAT,1.309
1998,BIFROST-RIVERTON,ALFALFA,3.309630985915493
1998,BIFROST-RIVERTON,ALFALFA/GRASS MIX.,2.1015197740112996
1998,BIFROST-RIVERTON,ARGENTINE CANOLA,0.7714491990968728
1998,BIFROST-RIVERTON,BARLEY,1.5566147488874762
1998,BIFROST-RIVERTON,CANARYSEED,0.485
1998,BIFROST-RIVERTON,COMMON ALFALFA SEED,0.1643148148148148
1998,BIFROST-RIVERTON,EXTRA STRONG WHEAT,1.1959999999999997
1998,BIFROST-RIVERTON,FIELD PEAS,1.355
1998,BIFROST-RIVERTON,FLAX,0.488
1998,BIFROST-RIVERTON,GRASSES,2.019
1998,BIFROST-RIVERTON,PED. ALFALFA SEED,0.132
1998,BIFROST-RIVERTON,RED SPRING WHEAT,1.1911880163529514
1998,BIFROST-RIVERTON,WINTER WHEAT,1.694
1998,BOISSEVAIN-MORTON,ALFALFA,1.8145677469738384
1998,BOISSEVAIN-MORTON,ALFALFA/GRASS MIX.,1.467
1998,BOISSEVAIN-MORTON,ARGENTINE CANOLA,0.7171491942084195
1998,BOISSEVAIN-MORTON,BARLEY,1.4420276264098342
1998,BOISSEVAIN-MORTON,DURUM WHEAT,0.9778268309377139
1998,BOISSEVAIN-MORTON,FALL RYE,1.089
1998,BOISSEVAIN-MORTON,FIELD PEAS,1.0069625438938743
1998,BOISSEVAIN-MORTON,FLAX,0.5800590627960105
1998,BOISSEVAIN-MORTON,LENTILS,0.678
1998,BOISSEVAIN-MORTON,OATS,0.821
1998,BOISSEVAIN-MORTON,RED SPRING WHEAT,1.0002179890715885
1998,BRENDA-WASKADA,ARGENTINE CANOLA,0.5819692607649547
1998,BRENDA-WASKADA,BARLEY,1.2603883146556414
1998,BRENDA-WASKADA,DURUM WHEAT,0.9647996928260008
1998,BRENDA-WASKADA,EXTRA STRONG WHEAT,0.719
1998,BRENDA-WASKADA,FALL RYE,0.71
1998,BRENDA-WASKADA,FIELD PEAS,0.7739131527005204
1998,BRENDA-WASKADA,FLAX,0.5226584353146853
1998,BRENDA-WASKADA,LENTILS,0.273
1998,BRENDA-WASKADA,MUSTARD,0.327
1998,BRENDA-WASKADA,NON-OIL SUNFLOWERS,0.7762986028889416
1998,BRENDA-WASKADA,OATS,0.7374435384235236
1998,BRENDA-WASKADA,OIL SUNFLOWERS,0.793
1998,BRENDA-WASKADA,RED SPRING WHEAT,0.8314914807895744
1998,BROKENHEAD,ARGENTINE CANOLA,0.7229090857724038
1998,BROKENHEAD,BARLEY,1.2768885741265343
1998,BROKENHEAD,CANARYSEED,0.381
1998,BROKENHEAD,EXTRA STRONG WHEAT,0.9660000000000001
1998,BROKENHEAD,FIELD PEAS,1.102
1998,BROKENHEAD,FLAX,0.4982733198471567
1998,BROKENHEAD,OATS,1.0655462642256308
1998,BROKENHEAD,RED SPRING WHEAT,1.0485013570194919
1998,CARTIER,ALFALFA,2.285
1998,CARTIER,ARGENTINE CANOLA,0.6786999136928215
1998,CARTIER,BARLEY,1.235305774951277
1998,CARTIER,CANARYSEED,0.5848549222797927
1998,CARTIER,EXTRA STRONG WHEAT,1.151
1998,CARTIER,FLAX,0.5265737138343043
1998,CARTIER,OATS,1.5941082802547772
1998,CARTIER,RED SPRING WHEAT,1.1342085512150109
1998,CARTIER,WINTER WHEAT,1.37
1998,CARTWRIGHT-ROBLIN,ALFALFA,1.9479999999999997
1998,CARTWRIGHT-ROBLIN,ALFALFA/GRASS MIX.,1.806
1998,CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,0.6714346308794833
1998,CARTWRIGHT-ROBLIN,BARLEY,1.414218035824583
1998,CARTWRIGHT-ROBLIN,BUCKWHEAT,0.134
1998,CARTWRIGHT-ROBLIN,EXTRA STRONG WHEAT,0.893
1998,CARTWRIGHT-ROBLIN,FLAX,0.48354258278740014
1998,CARTWRIGHT-ROBLIN,OATS,1.1806373864128084
1998,CARTWRIGHT-ROBLIN,RED SPRING WHEAT,0.9210408845052497
1998,CARTWRIGHT-ROBLIN,WINTER WHEAT,1.421
1998,CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,0.6049020923805764
1998,CLANWILLIAM-ERICKSON,BARLEY,1.272
1998,CLANWILLIAM-ERICKSON,OATS,1.108
1998,CLANWILLIAM-ERICKSON,PRAIRIE SPRING WHEAT,1.326169927333706
1998,CLANWILLIAM-ERICKSON,RED SPRING WHEAT,0.931
1998,COLDWELL,ALFALFA/GRASS MIX.,1.2077997475809845
1998,COLDWELL,BARLEY,0.631
1998,COLDWELL,RED SPRING WHEAT,1.153
1998,CORNWALLIS,ALFALFA/GRASS MIX.,1.9599999999999997
1998,CORNWALLIS,ARGENTINE CANOLA,0.6661367413294798
1998,CORNWALLIS,BARLEY,0.9048173782521681
1998,CORNWALLIS,DURUM WHEAT,0.9620000000000001
1998,CORNWALLIS,FALL RYE,1.184
1998,CORNWALLIS,OATS,0.527
1998,CORNWALLIS,RED SPRING WHEAT,0.9640190822353475
1998,DAUPHIN,ALFALFA,1.118
1998,DAUPHIN,ALFALFA/GRASS MIX.,1.5849904397705545
1998,DAUPHIN,ARGENTINE CANOLA,0.6555683790704525
1998,DAUPHIN,BARLEY,1.509165360028947
1998,DAUPHIN,EXTRA STRONG WHEAT,1.096
1998,DAUPHIN,FABABEANS,1.253
1998,DAUPHIN,FALL RYE,0.905
1998,DAUPHIN,FIELD PEAS,0.9267548209366392
1998,DAUPHIN,FLAX,0.5375220979020979
1998,DAUPHIN,OATS,1.2864219329252522
1998,DAUPHIN,PRAIRIE SPRING WHEAT,1.108
1998,DAUPHIN,RED SPRING WHEAT,1.0103074466989392
1998,DAUPHIN,SILAGE CORN,11.226
1998,DELORAINE-WINCHESTER,ALFALFA,2.004
1998,DELORAINE-WINCHESTER,ARGENTINE CANOLA,0.6865203324428614
1998,DELORAINE-WINCHESTER,BARLEY,1.2799315387171817
1998,DELORAINE-WINCHESTER,DURUM WHEAT,1.022166172106825
1998,DELORAINE-WINCHESTER,FIELD PEAS,1.0633786666666665
1998,DELORAINE-WINCHESTER,FLAX,0.5480335252982312
1998,DELORAINE-WINCHESTER,NON-OIL SUNFLOWERS,0.687
1998,DELORAINE-WINCHESTER,OATS,1.048
1998,DELORAINE-WINCHESTER,RED SPRING WHEAT,0.9174130077560141
1998,DESALABERRY,ALFALFA,1.137
1998,DESALABERRY,ARGENTINE CANOLA,0.8262250118427286
1998,DESALABERRY,BARLEY,1.279445181428014
1998,DESALABERRY,CANARYSEED,0.5072741258741259
1998,DESALABERRY,FLAX,0.540149401779323
1998,DESALABERRY,OATS,1.25594505884021
1998,DESALABERRY,PRAIRIE SPRING WHEAT,0.792
1998,DESALABERRY,RED SPRING WHEAT,0.9792971374815213
1998,DESALABERRY,WINTER WHEAT,1.237
1998,DUFFERIN,ARGENTINE CANOLA,0.7848971229642672
1998,DUFFERIN,BARLEY,1.5440136136741793
1998,DUFFERIN,BLACK BEANS,0.752
1998,DUFFERIN,EXTRA STRONG WHEAT,1.121
1998,DUFFERIN,FALL RYE,1.150676625659051
1998,DUFFERIN,FIELD PEAS,0.615
1998,DUFFERIN,FLAX,0.529211221590909
1998,DUFFERIN,GRAIN CORN,2.590678253521127
1998,DUFFERIN,NON-OIL SUNFLOWERS,0.723
1998,DUFFERIN,OATS,1.5900790394973068
1998,DUFFERIN,OIL SUNFLOWERS,0.882
1998,DUFFERIN,OTH DRY EDIBLE BEANS,0.84
1998,DUFFERIN,PINTO BEANS,1.041
1998,DUFFERIN,PRAIRIE SPRING WHEAT,1.155
1998,DUFFERIN,PROC POTATOES-DRYLND,11.763
1998,DUFFERIN,PROC POTATOES-IRRIG,12.215
1998,DUFFERIN,RED MEXICAN BEANS,0.8887276357827475
1998,DUFFERIN,RED SPRING WHEAT,1.2260203360659452
1998,DUFFERIN,SOYBEANS,0.9269999999999999
1998,DUFFERIN,WHITE PEA BEANS,0.8648569444444445
1998,DUFFERIN,WINTER WHEAT,1.622
1998,ELLICE-ARCHIE,ALFALFA/GRASS MIX.,1.687
1998,ELLICE-ARCHIE,ARGENTINE CANOLA,0.5676535872598917
1998,ELLICE-ARCHIE,BARLEY,1.0470254134425732
1998,ELLICE-ARCHIE,DURUM WHEAT,0.783
1998,ELLICE-ARCHIE,EXTRA STRONG WHEAT,1.037
1998,ELLICE-ARCHIE,FIELD PEAS,0.757193929173693
1998,ELLICE-ARCHIE,FLAX,0.40167712479512996
1998,ELLICE-ARCHIE,OATS,0.9760301298701299
1998,ELLICE-ARCHIE,PRAIRIE SPRING WHEAT,0.8165047063253013
1998,ELLICE-ARCHIE,RED SPRING WHEAT,0.8492501207479474
1998,ELTON,ARGENTINE CANOLA,0.6510321177580611
1998,ELTON,BARLEY,1.1764734625105306
1998,ELTON,CANARYSEED,0.436
1998,ELTON,DURUM WHEAT,1.0490615467147857
1998,ELTON,EXTRA STRONG WHEAT,1.023
1998,ELTON,FIELD PEAS,0.8028728046833423
1998,ELTON,FLAX,0.5102805594821814
1998,ELTON,OATS,1.019
1998,ELTON,PRAIRIE SPRING WHEAT,1.204
1998,ELTON,RED SPRING WHEAT,0.9436605796674591
1998,EMERSON-FRANKLIN,ALFALFA,2.0501480362537765
1998,EMERSON-FRANKLIN,ARGENTINE CANOLA,0.7557926829268292
1998,EMERSON-FRANKLIN,BARLEY,1.4475448634590375
1998,EMERSON-FRANKLIN,CANARYSEED,0.5016887631366208
1998,EMERSON-FRANKLIN,EXTRA STRONG WHEAT,1.084
1998,EMERSON-FRANKLIN,FIELD PEAS,0.911
1998,EMERSON-FRANKLIN,FLAX,0.4781575319090847
1998,EMERSON-FRANKLIN,OATS,1.1873831485317412
1998,EMERSON-FRANKLIN,OIL SUNFLOWERS,1.004
1998,EMERSON-FRANKLIN,RAPESEED,0.76
1998,EMERSON-FRANKLIN,RED SPRING WHEAT,1.051297961179657
1998,EMERSON-FRANKLIN,WINTER WHEAT,1.526
1998,ETHELBERT,ALFALFA/GRASS MIX.,0.7819999999999999
1998,ETHELBERT,ARGENTINE CANOLA,0.3604266846361186
1998,ETHELBERT,BUCKWHEAT,0.063
1998,ETHELBERT,EXTRA STRONG WHEAT,0.925
1998,ETHELBERT,OATS,0.8997150170648465
1998,ETHELBERT,RED SPRING WHEAT,0.75102201027146
1998,FISHER,ALFALFA,2.83968
1998,FISHER,ALFALFA/GRASS MIX.,3.176
1998,FISHER,ARGENTINE CANOLA,0.5012628888748659
1998,FISHER,BARLEY,1.1497199074074074
1998,FISHER,COMMON ALFALFA SEED,0.11500000000000002
1998,FISHER,FIELD PEAS,0.756
1998,FISHER,FLAX,0.254
1998,FISHER,PED. ALFALFA SEED,0.12399999999999999
1998,FISHER,RED SPRING WHEAT,1.0515548961424332
1998,GILBERT PLAINS,ALFALFA,1.102
1998,GILBERT PLAINS,ALFALFA/GRASS MIX.,1.232
1998,GILBERT PLAINS,ARGENTINE CANOLA,0.4858687412040657
1998,GILBERT PLAINS,BARLEY,1.513278995713411
1998,GILBERT PLAINS,EXTRA STRONG WHEAT,1.185846538521644
1998,GILBERT PLAINS,FABABEANS,1.326
1998,GILBERT PLAINS,FIELD PEAS,0.659
1998,GILBERT PLAINS,FLAX,0.49588003813816417
1998,GILBERT PLAINS,OATS,1.322939962911451
1998,GILBERT PLAINS,PRAIRIE SPRING WHEAT,1.391
1998,GILBERT PLAINS,RED SPRING WHEAT,0.962953115614429
1998,GIMLI,ARGENTINE CANOLA,0.6733461104847802
1998,GIMLI,RED SPRING WHEAT,1.0
1998,GLENBORO-SOUTH CYPRESS,ALFALFA,2.58025215348473
1998,GLENBORO-SOUTH CYPRESS,ALFALFA/GRASS MIX.,2.455
1998,GLENBORO-SOUTH CYPRESS,ARGENTINE CANOLA,0.7981796163849154
1998,GLENBORO-SOUTH CYPRESS,BARLEY,1.538524905183312
1998,GLENBORO-SOUTH CYPRESS,EXTRA STRONG WHEAT,1.125
1998,GLENBORO-SOUTH CYPRESS,FALL RYE,0.93
1998,GLENBORO-SOUTH CYPRESS,FLAX,0.4776432062561095
1998,GLENBORO-SOUTH CYPRESS,OATS,1.2279281867145422
1998,GLENBORO-SOUTH CYPRESS,OIL SUNFLOWERS,0.988
1998,GLENBORO-SOUTH CYPRESS,PROC POTATOES-IRRIG,8.654165594855305
1998,GLENBORO-SOUTH CYPRESS,RED SPRING WHEAT,1.0317590018175566
1998,GLENELLA-LANSDOWNE,ALFALFA/GRASS MIX.,1.075
1998,GLENELLA-LANSDOWNE,ARGENTINE CANOLA,0.6872638750271208
1998,GLENELLA-LANSDOWNE,BARLEY,1.3495119116792562
1998,GLENELLA-LANSDOWNE,FALL RYE,1.07
1998,GLENELLA-LANSDOWNE,FIELD PEAS,0.885
1998,GLENELLA-LANSDOWNE,FLAX,0.4744047733847638
1998,GLENELLA-LANSDOWNE,OATS,0.956211781888997
1998,GLENELLA-LANSDOWNE,RED SPRING WHEAT,1.0552587634865918
1998,GRAHAMDALE,ALFALFA,1.4335623139089748
1998,GRAHAMDALE,ALFALFA/GRASS MIX.,1.2804278984559014
1998,GRAHAMDALE,BARLEY,1.2304483811850946
1998,GRAHAMDALE,FLAX,0.436
1998,GRAHAMDALE,NATIVE HAY,0.257
1998,GRANDVIEW,ALFALFA,2.258
1998,GRANDVIEW,ALFALFA/GRASS MIX.,1.64658199581298
1998,GRANDVIEW,ARGENTINE CANOLA,0.322009297837444
1998,GRANDVIEW,BARLEY,0.9634928302773859
1998,GRANDVIEW,DURUM WHEAT,0.975
1998,GRANDVIEW,EXTRA STRONG WHEAT,0.8919999999999999
1998,GRANDVIEW,FIELD PEAS,0.73
1998,GRANDVIEW,FLAX,0.46198498896247236
1998,GRANDVIEW,OATS,1.079613623673925
1998,GRANDVIEW,PRAIRIE SPRING WHEAT,1.2502626513505122
1998,GRANDVIEW,RED SPRING WHEAT,0.7980914460531895
1998,GRASSLAND,ALFALFA,1.7931137980085352
1998,GRASSLAND,ALFALFA/GRASS MIX.,1.679
1998,GRASSLAND,ARGENTINE CANOLA,0.6673443173470458
1998,GRASSLAND,BARLEY,1.209432357301705
1998,GRASSLAND,DURUM WHEAT,0.9150745575863068
1998,GRASSLAND,FALL RYE,1.047
1998,GRASSLAND,FIELD PEAS,0.7564852563318243
1998,GRASSLAND,FLAX,0.4896925646904684
1998,GRASSLAND,LENTILS,0.39
1998,GRASSLAND,NON-OIL SUNFLOWERS,0.754
1998,GRASSLAND,OATS,1.1947424657534247
1998,GRASSLAND,RAPESEED,0.42
1998,GRASSLAND,RED SPRING WHEAT,0.9130945646145314
1998,GRASSLAND,WINTER WHEAT,1.12
1998,GREY,ARGENTINE CANOLA,0.6721040205703599
1998,GREY,BARLEY,1.4264968668806357
1998,GREY,CANARYSEED,0.544
1998,GREY,EXTRA STRONG WHEAT,1.117
1998,GREY,FLAX,0.5288140493287543
1998,GREY,GRAIN CORN,2.34436980568012
1998,GREY,NON-OIL SUNFLOWERS,0.864
1998,GREY,OATS,1.5706014865874927
1998,GREY,RAPESEED,0.516
1998,GREY,RED SPRING WHEAT,1.1270048340315821
1998,GREY,WHITE PEA BEANS,0.556
1998,GREY,WINTER WHEAT,1.158
1998,HAMIOTA,ARGENTINE CANOLA,0.6685693889730524
1998,HAMIOTA,BARLEY,1.3480267642560628
1998,HAMIOTA,DURUM WHEAT,1.123
